"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"S","A","20220101","2022","52","2022","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","291","11. Government services, n.i.e.","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","28529000000",,"28529000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10847000000",,"10847000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15239000000",,"15239000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10482000000",,"10482000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10302000000",,"10302000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11530000000",,"11530000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13331000000",,"13331000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15354000000",,"15354000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15332000000",,"15332000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16146000000",,"16146000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","257","5.4 Reinsurance","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17978000000",,"17978000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31502000000",,"31502000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","29910000000",,"29910000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","35372000000",,"35372000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","32912000000",,"32912000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","28838000000",,"28838000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26259000000",,"26259000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","29961000000",,"29961000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24438000000",,"24438000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20145000000",,"20145000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","280","9.3.4 Architectural, engineering, and other technical services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20928000000",,"20928000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4515000000",,"4515000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4625000000",,"4625000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4851000000",,"4851000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4557000000",,"4557000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4466000000",,"4466000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4552000000",,"4552000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5146000000",,"5146000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4789000000",,"4789000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4682000000",,"4682000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","214","1.3 Other transport","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4815000000",,"4815000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","216578000000",,"216578000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","231047000000",,"231047000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","190779000000",,"190779000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","198735000000",,"198735000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","206003000000",,"206003000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","206515000000",,"206515000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","234889000000",,"234889000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","245798000000",,"245798000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","264021000000",,"264021000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","305953000000",,"305953000000","0","true","false",
"S","A","20220101","2022","52","2022","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","260","6. Financial services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","167727000000",,"167727000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14393000000",,"14393000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10220000000",,"10220000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13878000000",,"13878000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14839000000",,"14839000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13277000000",,"13277000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11446000000",,"11446000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8998000000",,"8998000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7989000000",,"7989000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7837000000",,"7837000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","247","3.2 Telecommunications services","3","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7563000000",,"7563000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98058000000",,"98058000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","121720000000",,"121720000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","90203000000",,"90203000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","92052000000",,"92052000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104858000000",,"104858000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","112162000000",,"112162000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","128683000000",,"128683000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","138904000000",,"138904000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","150362000000",,"150362000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","273","9.3 Miscellaneous business, professional, and technical services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","170241000000",,"170241000000","0","true","false",
"S","A","20140101","2014","52","2014","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41697000000",,"41697000000","0","true","false",
"S","A","20170101","2017","52","2017","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","38351000000",,"38351000000","0","true","false",
"S","A","20120101","2012","52","2012","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","40349000000",,"40349000000","0","true","false",
"S","A","20130101","2013","52","2013","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","42342000000",,"42342000000","0","true","false",
"S","A","20150101","2015","52","2015","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","42296000000",,"42296000000","0","true","false",
"S","A","20160101","2016","52","2016","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","40245000000",,"40245000000","0","true","false",
"S","A","20180101","2018","52","2018","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","37855000000",,"37855000000","0","true","false",
"S","A","20190101","2019","52","2019","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","37836000000",,"37836000000","0","true","false",
"S","A","20200101","2020","52","2020","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11964000000",,"11964000000","0","true","false",
"S","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13689000000",,"13689000000","0","true","false",
"S","A","20220101","2022","52","2022","842","USA","USA","X","Export","0","W00","World","0","W00","World","EB02","EB02","false","237","2.1 Business travel","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","27992000000",,"27992000000","0","true","false",
